,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID,Severity
2836,68.3561643835616,8,2,64.9954421148587,0.336668589974756,78.13,4,15868.4439388883,3,0.0297934856381292,12015,Minor_Damage_And_Injuries
8758,56.4840182648402,12,0,73.1996353691887,0.260938333934367,80.34,2,41247.2138694394,1,0.56296676973849,6332,Minor_Damage_And_Injuries
4638,17.7168949771689,16,3,62.1239744758432,0.491014064190407,77.13,2,26266.1389809758,0,0.354201915427497,11937,Highly_Fatal_And_Damaging
4675,44.7488584474886,12,4,73.9288969917958,0.413841327082582,79.57,3,37571.9051001859,1,0.187105192249461,6043,Significant_Damage_And_Serious_Injuries
4631,38.310502283105,14,0,79.7629899726527,0.289427335016228,81.03,3,22597.0959547712,3,0.111288342389772,1424,Significant_Damage_And_Serious_Injuries
9567,29.041095890411,20,13,56.8368277119417,0.478392354850342,79.59,5,31273.8223991224,1,0.0199959371191929,2594,Highly_Fatal_And_Damaging
9440,28.0821917808219,13,14,70.3281677301732,0.37128813559322,77.99,4,17006.5904416909,1,0.0311427687291141,9122,Highly_Fatal_And_Damaging
7616,53.1963470319635,9,0,73.8377392889699,0.369845654525784,81.23,4,39694.5021804369,1,0.0722610484320384,6549,Highly_Fatal_And_Damaging
4229,77.7625570776256,8,1,49.2251595259799,0.541140281283808,87.34,4,37436.7322135348,4,0.0679782706767918,7912,Significant_Damage_And_Serious_Injuries
3893,54.8858447488584,15,2,74.0200546946217,0.237498016588532,80.45,6,24784.6638712105,1,0.0059794501055219,6504,Significant_Damage_And_Fatalities
1245,76.1187214611872,6,23,64.4940747493163,0.37128813559322,78.37,2,20083.3253932266,2,0.266623438582304,3742,Minor_Damage_And_Injuries
1826,42.1004566210046,19,0,76.5724703737466,0.335226108907321,78.09,7,41578.7169861032,1,0.0038021807801625,10905,Significant_Damage_And_Fatalities
446,54.1095890410959,12,4,49.3163172288059,0.397252794807068,86.42,3,10864.3781533671,0,0.0561960131862156,8809,Minor_Damage_And_Injuries
6876,49.5890410958904,13,3,53.7374658158614,0.312867652362062,77.38,4,29734.4413363987,1,0.0546398636138145,7900,Minor_Damage_And_Injuries
9184,28.9041095890411,13,0,39.7447584320875,0.585857194374324,79.53,5,25490.6441643368,2,0.0167089995452952,7374,Highly_Fatal_And_Damaging
5900,46.3470319634703,8,12,57.5205104831358,0.478392354850342,80.91,1,32176.8739290162,2,1.18372103996504,1889,Highly_Fatal_And_Damaging
3780,37.5799086757991,14,1,80.1731996353692,0.360830147854309,79.78,3,34176.1227163592,1,0.171753655949522,10426,Significant_Damage_And_Serious_Injuries
2143,53.7442922374429,9,3,63.4457611668186,0.353617742517129,78.9,3,34501.86147776,4,0.171426427391359,9435,Significant_Damage_And_Serious_Injuries
1529,36.5753424657534,14,5,59.4804010938925,0.47190119004688,81.02,4,25740.8803418544,2,0.0464808144417715,1214,Significant_Damage_And_Serious_Injuries
4354,30.8675799086758,19,6,47.0373746581586,0.675291020555355,80.65,2,26816.7519798023,2,0.358535500334644,1856,Minor_Damage_And_Injuries
9230,27.8538812785388,17,5,76.5724703737466,0.339192931842769,86.43,6,26096.5412290406,2,0.006682612232952,6741,Significant_Damage_And_Serious_Injuries
5043,48.6301369863014,7,1,76.7547857793984,0.335226108907321,78.46,4,50950.7851616493,2,0.0926302253351654,4144,Highly_Fatal_And_Damaging
447,48.1735159817352,11,0,72.4247948951687,0.467213126577713,80.23,3,46973.5663521554,0,0.237190414799633,10113,Significant_Damage_And_Serious_Injuries
2636,42.2374429223744,12,9,57.7028258887876,0.304573386224305,78.46,2,41703.4532879954,4,0.566711946616045,4596,Significant_Damage_And_Serious_Injuries
7620,34.7488584474886,14,13,57.4293527803099,0.505078254597908,85.1,3,37686.4244586815,3,0.187059500793385,4725,Significant_Damage_And_Serious_Injuries
8800,41.689497716895,13,17,76.0255241567913,0.388237288135593,79.64,6,30310.8521805172,1,0.0075133090819069,5105,Significant_Damage_And_Serious_Injuries
3323,44.7945205479452,8,3,52.8258887876026,0.325849981968986,77.16,4,32722.0299055594,2,0.05966977696739,5114,Significant_Damage_And_Fatalities
3746,47.9908675799087,7,18,69.3710118505014,0.474425531914894,78.61,4,42414.4038324728,1,0.0771509846485153,8723,Highly_Fatal_And_Damaging
9777,27.2602739726027,13,7,64.3573381950775,0.444133429498738,81.98,1,22087.4860136636,2,0.809499227691772,11420,Highly_Fatal_And_Damaging
9430,45.9817351598173,15,2,58.158614402917,0.597397042913812,82.2,2,45992.7707754917,2,0.62216520436786,2838,Minor_Damage_And_Injuries
1018,38.7671232876712,10,6,54.3299908842297,0.192059862964299,80.37,4,23701.007581183,0,0.0431418920641042,12178,Significant_Damage_And_Fatalities
7366,62.7853881278539,6,0,58.8422971741112,0.42538117562207,77.65,2,47324.952775233,2,0.64817098869959,1830,Significant_Damage_And_Serious_Injuries
5207,32.8767123287671,19,9,60.0273473108478,0.308540209159754,80.25,2,36657.8455729123,2,0.490533993778691,5707,Minor_Damage_And_Injuries
2969,21.7351598173516,15,9,67.5022789425707,0.343159754778218,81.1,4,27007.9663942613,2,0.0495178660399433,7512,Highly_Fatal_And_Damaging
3925,30.7305936073059,12,1,64.0382862351869,0.514093761269383,77.6,1,37533.1751075407,0,1.38171570133232,1563,Highly_Fatal_And_Damaging
4092,52.9680365296804,9,1,72.6071103008204,0.42177497295348,76.69,3,31688.288371221,2,0.157967679969144,7645,Significant_Damage_And_Serious_Injuries
3601,35.4794520547945,14,0,79.1704649042844,0.275723764875586,87.62,7,36269.6801583076,1,0.0032923367958409,1539,Significant_Damage_And_Serious_Injuries
7084,65.7534246575342,12,7,62.7620783956244,0.47190119004688,78.67,5,35985.1193586182,4,0.0240574874578318,10488,Significant_Damage_And_Fatalities
2521,46.1187214611872,8,1,71.4220601640839,0.258413992066354,79.77,5,41503.9998388946,3,0.0273168021552321,12306,Highly_Fatal_And_Damaging
9870,48.4474885844749,10,0,79.6718322698268,0.262380815001803,80.9,3,18687.8752280225,3,0.0917993426892184,2398,Significant_Damage_And_Serious_Injuries
7179,50.5022831050228,10,4,67.6845943482224,0.507602596465921,89.29,6,26335.2237996347,2,0.0069957046787482,288,Significant_Damage_And_Serious_Injuries
4966,48.7671232876712,14,35,66.7730173199635,0.417808150018031,81.84,2,27758.7655828431,1,0.376057124267334,11924,Minor_Damage_And_Injuries
6122,46.3470319634703,14,16,49.6353691886965,0.437281644428417,77.89,3,26137.024085075,1,0.128573249180056,4422,Highly_Fatal_And_Damaging
6714,46.4840182648402,11,2,85.5970829535096,0.362993869455463,77.73,3,25735.8047537328,3,0.128131027077609,11702,Significant_Damage_And_Serious_Injuries
6688,59.3150684931507,14,2,79.1704649042844,0.224876307248467,80.65,7,39422.7956136891,0,0.0035447295442824,5507,Significant_Damage_And_Fatalities
4460,42.0547945205479,19,17,80.4010938924339,0.246513523260007,79.18,6,37908.7765733728,2,0.0095755375689134,7907,Significant_Damage_And_Fatalities
5750,29.3150684931507,13,14,62.2607110300821,0.375615578795528,82.12,4,35111.5284262414,2,0.0637233304662383,7030,Highly_Fatal_And_Damaging
2899,59.5433789954338,11,1,66.5451230628988,0.386794807068157,76.95,5,34274.994375982,1,0.0235713550866848,8121,Minor_Damage_And_Injuries
9772,14.5205479452055,17,14,54.922515952598,0.478392354850342,76.8,6,19391.6963047019,2,0.0048296611260503,2790,Highly_Fatal_And_Damaging
5621,56.7579908675799,8,6,69.1431175934367,0.350011539848539,82.07,3,31143.0404321038,0,0.154517428712914,2371,Significant_Damage_And_Serious_Injuries
8739,48.9041095890411,14,1,68.4138559708295,0.242546700324558,77.99,1,34302.7258502924,2,1.26281554046516,1190,Minor_Damage_And_Injuries
8896,15.7534246575342,20,5,74.2023701002735,0.206484673638658,75.59,4,16837.0598386233,3,0.0324831783332799,7630,Significant_Damage_And_Serious_Injuries
7922,29.3150684931507,13,1,80.5378304466728,0.245792282726289,85.13,4,33385.1482642618,1,0.0616426529691811,8047,Highly_Fatal_And_Damaging
1814,56.62100456621,8,2,70.6927985414767,0.480556076451497,78.32,2,24904.9018319445,1,0.336595105059082,9581,Significant_Damage_And_Serious_Injuries
9023,41.689497716895,19,5,64.1750227894257,0.418529390551749,76.86,7,34582.7331627845,2,0.0032555182067985,4949,Significant_Damage_And_Fatalities
784,26.62100456621,17,3,77.1194165907019,0.355781464118283,77.19,1,23811.1848692756,1,0.867035653679287,2353,Significant_Damage_And_Serious_Injuries
744,15.4337899543379,17,9,60.1640838650866,0.267429498737829,79.17,5,24854.1018365485,3,0.0172239467347377,11833,Highly_Fatal_And_Damaging
3486,30.0,22,2,53.2360984503191,0.385352326000721,76.64,2,42152.5021440486,2,0.571030413951605,12182,Highly_Fatal_And_Damaging
2854,62.7853881278539,6,5,76.8915223336372,0.4866866209881,78.44,1,33179.9160046628,1,1.22513471747551,7923,Significant_Damage_And_Serious_Injuries
1237,23.6529680365297,18,0,78.0765724703738,0.36768193292463,77.36,1,32854.5589924577,3,1.21429210341827,1785,Significant_Damage_And_Serious_Injuries
9738,48.1735159817352,11,2,76.8915223336372,0.381746123332131,76.89,2,25019.9299511302,2,0.336595105059082,11982,Significant_Damage_And_Serious_Injuries
5714,47.3059360730593,7,2,67.5022789425707,0.269232600072124,75.35,3,21524.2012567384,3,0.108043963584784,3971,Highly_Fatal_And_Damaging
6950,46.027397260274,8,8,68.5050136736554,0.417447529751172,81.44,4,29261.0724381254,1,0.0531772420885427,5219,Highly_Fatal_And_Damaging
8326,58.8584474885845,7,0,53.2360984503191,0.584775333573747,80.17,2,29699.2142813025,3,0.401309819318027,12058,Minor_Damage_And_Injuries
2195,43.7899543378995,9,24,66.1349134001823,0.530682293544897,79.65,6,31702.3296639883,2,0.00806007658873,10391,Highly_Fatal_And_Damaging
9588,44.3835616438356,15,0,55.6061987237922,0.262020194734944,77.83,3,32919.0524774902,4,0.162913394004337,9272,Highly_Fatal_And_Damaging
5235,50.0456621004566,10,7,67.6845943482224,0.314310133429499,75.27,3,35598.8461311814,2,0.176883368384811,11165,Significant_Damage_And_Serious_Injuries
4889,52.5114155251141,9,5,53.9653600729262,0.312867652362062,82.08,6,22381.0528939519,3,0.0056100341380821,2726,Minor_Damage_And_Injuries
8643,36.4383561643836,10,3,79.3527803099362,0.284018031013343,80.96,4,32806.2895663649,1,0.0601777442176999,6633,Highly_Fatal_And_Damaging
1729,78.2191780821918,8,1,75.8432087511395,0.342077893977641,82.49,3,36104.8569903325,1,0.179225376528475,11515,Significant_Damage_And_Fatalities
1754,36.8493150684931,14,0,66.2260711030082,0.340996033177064,77.59,3,32158.99176163,3,0.160120932295153,5847,Significant_Damage_And_Serious_Injuries
8324,46.4840182648402,15,0,53.9653600729262,0.621558600793364,80.26,4,49696.2613236884,2,0.0905924441864506,903,Highly_Fatal_And_Damaging
4007,30.5936073059361,16,4,53.5551504102097,0.310703930760908,76.92,6,8585.99810381528,1,0.00043630082173,8303,Minor_Damage_And_Injuries
4672,20.2283105022831,15,5,65.8614402917047,0.193502344031734,85.75,1,16878.4843087957,3,0.660172964090242,4172,Highly_Fatal_And_Damaging
7000,17.2602739726027,16,14,76.7547857793984,0.284378651280202,76.78,4,32791.8421914493,1,0.0596258332041847,6580,Highly_Fatal_And_Damaging
8728,36.2100456621005,11,5,52.9626253418414,0.426823656689506,81.46,4,50669.6275518831,2,0.0934916459227156,10444,Significant_Damage_And_Fatalities
3524,33.2420091324201,15,2,63.9015496809481,0.417808150018031,79.8,3,41851.1444604899,3,0.206703228979556,5153,Significant_Damage_And_Serious_Injuries
1806,53.4703196347032,16,2,67.6390154968095,0.449542733501623,82.33,4,28356.8132043199,0,0.0520472009284067,2481,Significant_Damage_And_Fatalities
2306,3.28767123287671,21,8,67.4111212397448,0.42177497295348,77.22,4,29968.1253284843,3,0.0550271229181054,5859,Minor_Damage_And_Injuries
3778,12.6940639269406,18,6,52.3245214220602,0.438002884962135,83.9,2,33591.98082476,2,0.453246293181655,2894,Significant_Damage_And_Fatalities
3261,31.689497716895,15,11,53.6463081130356,0.388597908402452,81.68,5,23999.4411044211,3,0.0151993568543735,4174,Minor_Damage_And_Injuries
6317,27.5342465753425,13,28,50.0911577028259,0.494259646592138,77.74,1,29601.0780584221,1,1.08896280542045,1403,Significant_Damage_And_Fatalities
1680,45.7534246575342,11,29,72.2880583409298,0.215860800576992,80.65,5,28923.9002638104,1,0.0198897526403846,4930,Significant_Damage_And_Serious_Injuries
487,41.0045662100457,13,6,59.4348222424795,0.47190119004688,84.52,1,42866.579179189,2,1.55691330768186,4095,Significant_Damage_And_Serious_Injuries
9850,37.2146118721461,14,8,71.6955332725615,0.363715109989181,79.2,6,31993.458888341,0,0.0078722512345648,10415,Significant_Damage_And_Serious_Injuries
4057,50.0,16,19,48.9516864175023,0.431872340425532,76.48,7,22951.8359276977,3,0.0022016488687736,2017,Significant_Damage_And_Serious_Injuries
7370,51.5525114155251,6,4,40.4740200546946,0.645359538406058,82.96,4,36297.4081004407,2,0.0665314538675571,392,Significant_Damage_And_Fatalities
8865,73.1506849315069,10,13,69.5533272561531,0.307097728092319,79.81,2,20538.373751582,1,0.276520836417221,9412,Significant_Damage_And_Fatalities
1156,36.027397260274,14,3,48.9061075660894,0.662308690948431,78.52,3,38304.3259164758,2,0.190936989659089,10884,Significant_Damage_And_Serious_Injuries
4210,58.0821917808219,11,5,68.915223336372,0.199632888568337,81.69,2,30479.9802452678,2,0.408795983721773,1762,Minor_Damage_And_Injuries
1426,30.0913242009132,16,4,47.7666362807658,0.431151099891814,82.22,2,27933.3453552046,1,0.374914819213207,6677,Minor_Damage_And_Injuries
6238,32.8767123287671,15,0,73.8833181403829,0.364796970789758,80.72,6,34727.7751753632,3,0.0084275714341822,8996,Significant_Damage_And_Serious_Injuries
8834,58.310502283105,11,3,71.7411121239745,0.444133429498738,80.68,2,27009.1612134643,2,0.364323085585167,3238,Minor_Damage_And_Injuries
8930,32.1004566210046,15,20,62.0783956244303,0.431511720158673,79.29,2,38558.2326995907,3,0.521370136841834,5308,Significant_Damage_And_Serious_Injuries
9987,49.8173515981735,10,4,68.7784867821331,0.343159754778218,81.1,3,26335.2237996347,0,0.130516892553366,4694,Significant_Damage_And_Serious_Injuries
5977,26.3013698630137,14,26,72.0145852324522,0.331980526505589,78.51,4,17884.8085447038,2,0.0311584829016707,2691,Highly_Fatal_And_Damaging
5440,0.913242009132421,23,14,54.6490428441203,0.532846015146051,82.93,6,25720.9164075718,2,0.0059310930744335,9577,Highly_Fatal_And_Damaging
6170,57.1232876712329,15,7,57.5205104831358,0.444133429498738,79.6,7,47578.1608846135,2,0.0044042937342093,1688,Significant_Damage_And_Fatalities
2391,22.8767123287671,15,2,62.9443938012762,0.482359177785791,80.12,1,21441.7533147781,2,0.801345074673129,3651,Highly_Fatal_And_Damaging
7401,54.6575342465753,9,0,75.4785779398359,0.325849981968986,88.47,7,20217.165694795,1,0.0015850531502364,7310,Significant_Damage_And_Serious_Injuries
5105,63.4246575342466,6,4,73.1540565177758,0.290148575549946,82.36,6,31484.4366438126,2,0.00806007658873,48,Significant_Damage_And_Serious_Injuries
4661,41.1872146118721,9,2,68.4138559708295,0.277526866209881,81.96,1,56326.3502441608,3,2.36537839986842,8205,Highly_Fatal_And_Damaging
8599,59.8173515981735,14,20,56.1531449407475,0.391482870537324,83.23,7,23226.2368947895,3,0.0023485546273337,11388,Significant_Damage_And_Serious_Injuries
3490,70.0,8,1,55.6973564266181,0.546910205553552,83.42,2,20482.4787022466,3,0.275778719141191,11984,Highly_Fatal_And_Damaging
121,83.6529680365297,7,1,89.5168641750228,0.275363144608727,80.07,6,30107.3466414306,4,0.0071689615593998,4175,Significant_Damage_And_Fatalities
7445,12.3744292237443,18,4,73.3363719234275,0.290509195816805,82.5,7,24323.5075076492,0,0.0021179586552055,5492,Highly_Fatal_And_Damaging
6712,20.3196347031963,15,1,65.0865998176846,0.523469888207717,80.44,1,26762.0712962178,2,0.982298600892843,6268,Highly_Fatal_And_Damaging
9420,33.7899543378995,18,1,71.1485870556062,0.424299314821493,83.58,2,20120.8189568361,1,0.271798253042538,8530,Minor_Damage_And_Injuries
9248,57.4429223744292,11,5,64.6308113035552,0.260217093400649,81.69,2,34310.1042592311,3,0.465273335265546,8713,Minor_Damage_And_Injuries
9493,17.7168949771689,16,3,65.587967183227,0.362272628921745,79.47,4,28036.2750948294,3,0.0514662385219508,3063,Highly_Fatal_And_Damaging
6896,44.5662100456621,8,14,49.5442114858706,0.444133429498738,83.17,4,33892.7702492079,2,0.0625009046598149,11705,Significant_Damage_And_Fatalities
9793,55.5707762557078,12,0,54.1932543299909,0.604970068517851,78.67,5,39083.4123264333,0,0.0268038442368048,549,Highly_Fatal_And_Damaging
2019,14.1095890410959,21,15,70.5560619872379,0.222712585647313,75.07,3,27171.7746672583,2,0.133100818437916,8459,Significant_Damage_And_Serious_Injuries
4562,38.0365296803653,17,0,69.5989061075661,0.355060223584565,84.1,3,47530.9062148968,3,0.237190414799633,10217,Minor_Damage_And_Injuries
7137,58.4931506849315,4,4,71.1941659070192,0.403022719076812,82.07,3,35044.2088374778,3,0.175089764842475,7424,Significant_Damage_And_Serious_Injuries
6722,51.5981735159817,13,9,84.9134001823154,0.214418319509556,77.52,3,30095.00139223,2,0.149717568801361,1002,Minor_Damage_And_Injuries
2559,20.2283105022831,15,3,70.510483135825,0.382827984132708,78.41,4,31115.766134544,2,0.0576230616227392,7782,Highly_Fatal_And_Damaging
334,74.6575342465753,6,1,72.4703737465816,0.386794807068157,77.36,3,19708.0688070303,1,0.0999430144336609,9859,Minor_Damage_And_Injuries
1665,18.675799086758,19,8,69.7356426618049,0.329456184637577,77.02,3,38634.4918369471,1,0.192469683150883,11604,Significant_Damage_And_Serious_Injuries
7029,48.2648401826484,10,3,47.2652689152234,0.416005048683736,83.22,6,42615.8389199835,3,0.0107998469185804,11093,Minor_Damage_And_Injuries
9295,37.2602739726027,14,2,58.2497721057429,0.391122250270465,77.22,3,47462.7280298216,3,0.233867615945716,9940,Significant_Damage_And_Serious_Injuries
8597,29.3607305936073,16,10,75.38742023701,0.264905156869816,83.32,6,22659.2573373519,1,0.0056033729569485,12077,Significant_Damage_And_Serious_Injuries
4511,54.7945205479452,12,2,73.4275296262534,0.311064551027768,83.6,2,18147.483466394,2,0.251138572994527,2918,Minor_Damage_And_Injuries
9680,46.1643835616438,11,3,72.105742935278,0.413120086548864,76.19,3,27030.051169266,3,0.133998464815782,8906,Significant_Damage_And_Serious_Injuries
6447,29.5433789954338,13,3,80.4466727438469,0.396892174540209,77.27,1,45265.3882053258,2,1.67014303265183,8545,Highly_Fatal_And_Damaging
5482,16.986301369863,20,3,64.4484958979034,0.337389830508475,83.21,6,18089.7766828856,2,0.0044618792508913,353,Significant_Damage_And_Serious_Injuries
9035,61.5068493150685,10,5,69.2342752962625,0.246874143526866,79.52,2,27234.6801248376,3,0.367490581778457,10312,Minor_Damage_And_Injuries
5534,54.4748858447489,8,0,60.0273473108478,0.639950234403173,77.16,3,33372.8197860987,1,0.165002363929807,10336,Significant_Damage_And_Serious_Injuries
6007,55.4337899543379,12,1,56.0619872379216,0.493899026325279,77.75,2,40813.3057574463,3,0.549704567607398,12397,Highly_Fatal_And_Damaging
